dcr_regiao,id_projeto,nom_projeto,cd_talhao,data_cto,dcr_operacao,flag_cto_executado,data_inicio_operacao,dcr_municipio,dcr_estado,vlr_area
BRACELL SP,0324,SANTA TEREZINHA II,030-01,2024-10-11,BALDEIO FORWARDER,S,2024-10-07,Presidente Alves,SÃO PAULO,9.98
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,032-01,2025-03-01,BALDEIO FORWARDER,S,2025-02-22,Marília,SÃO PAULO,37.49
BRACELL SP,0360,SANTA LUCIA I,002-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-15,Garça,SÃO PAULO,0.23
BRACELL MG,5010,NOVAES,013-01,2025-06-14,BALDEIO FORWARDER,S,2025-06-08,Uberlândia,MINAS GERAIS,13.29
BRACELL SP,0360,SANTA LUCIA I,003-01,2025-02-20,BALDEIO FORWARDER,S,2025-02-17,Garça,SÃO PAULO,0.23
BRACELL SP,0361,SANTA LUCIA II,001-01,2025-02-21,BALDEIO FORWARDER,S,2025-02-20,Garça,SÃO PAULO,0.71
BRACELL SP,0360,SANTA LUCIA I,001-01,2025-02-21,BALDEIO FORWARDER,S,2025-01-27,Garça,SÃO PAULO,0.23
BRACELL SP,0348,SÃO JOÃO VII,036-01,2024-09-08,BALDEIO FORWARDER,S,2024-09-06,Presidente Alves,SÃO PAULO,13.1
BRACELL SP,0351,SANTA MARIANA II,001-01,2025-01-21,BALDEIO FORWARDER,S,2025-01-18,Marília,SÃO PAULO,11.71
BRACELL MG,5009,SANTA IZA,103-01,2025-04-25,BALDEIO FORWARDER,S,2025-04-17,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0351,SANTA MARIANA II,012-01,2025-01-25,BALDEIO FORWARDER,S,2025-01-22,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,015-01,2025-01-29,BALDEIO FORWARDER,S,2025-01-25,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,030-01,2025-01-19,BALDEIO FORWARDER,S,2025-01-15,Marília,SÃO PAULO,11.71
BRACELL SP,1114,SÃO JOAQUIM VII,003-01,2024-08-04,BALDEIO FORWARDER,S,2024-07-25,Riversul,SÃO PAULO,1.8
BRACELL SP,1114,SÃO JOAQUIM VII,008-01,2024-08-10,BALDEIO FORWARDER,S,2024-06-21,Riversul,SÃO PAULO,1.8
BRACELL MG,5010,NOVAES,016-01,,BALDEIO FORWARDER,N,,Uberlândia,MINAS GERAIS,13.29
BRACELL SP,2081,FLECHA AZUL,090-01,,BALDEIO FORWARDER,N,2024-11-21,Boa Esperança do Sul,SÃO PAULO,0.46
BRACELL SP,1114,SÃO JOAQUIM VII,027-01,2024-06-26,BALDEIO FORWARDER,S,2024-06-12,Riversul,SÃO PAULO,1.8
BRACELL MG,5010,NOVAES,002-01,2025-05-31,BALDEIO FORWARDER,S,2025-05-29,Uberlândia,MINAS GERAIS,13.29
BRACELL MG,5009,SANTA IZA,005-01,2025-02-27,BALDEIO FORWARDER,S,2025-02-26,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5009,SANTA IZA,057-01,2025-04-22,BALDEIO FORWARDER,S,2025-04-19,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5009,SANTA IZA,077-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-08,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5009,SANTA IZA,068-01,2025-04-26,BALDEIO FORWARDER,S,2025-04-22,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5009,SANTA IZA,002-01,2025-03-15,BALDEIO FORWARDER,S,2025-03-13,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5010,NOVAES,006-01,2025-06-08,BALDEIO FORWARDER,S,2025-06-01,Uberlândia,MINAS GERAIS,13.29
BRACELL MG,5009,SANTA IZA,069-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-22,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5010,NOVAES,008-01,2025-06-14,BALDEIO FORWARDER,S,2025-06-06,Uberlândia,MINAS GERAIS,13.29
BRACELL MG,5009,SANTA IZA,010-01,2025-03-11,BALDEIO FORWARDER,S,2025-03-10,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,1106,ALVORADA VIII,004-01,2024-12-31,BALDEIO FORWARDER,S,2024-12-30,Itapetininga,SÃO PAULO,9.85
BRACELL BA OESTE,8038,CONCEIÇÃO,005-01,2025-06-02,BALDEIO FORWARDER,S,2025-05-30,Alagoinhas,BAHIA,10.0
BRACELL SP,0351,SANTA MARIANA II,019-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-26,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,016-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-25,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,018-01,2025-01-30,BALDEIO FORWARDER,S,2025-01-28,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,020-01,2025-01-28,BALDEIO FORWARDER,S,2025-01-27,Marília,SÃO PAULO,11.71
BRACELL SP,1106,ALVORADA VIII,005-01,2025-01-04,BALDEIO FORWARDER,S,2025-01-04,Itapetininga,SÃO PAULO,9.85
BRACELL SP,0351,SANTA MARIANA II,033-01,2025-01-20,BALDEIO FORWARDER,S,2025-01-18,Marília,SÃO PAULO,11.71
BRACELL BA OESTE,8383,SERRA DO BODE,008-01,2025-05-13,BALDEIO FORWARDER,S,2025-05-08,Alagoinhas,BAHIA,0.09
BRACELL SP,1106,ALVORADA VIII,012-01,2025-01-04,BALDEIO FORWARDER,S,2025-01-04,Itapetininga,SÃO PAULO,9.85
BRACELL SP,0353,ARAGUAIA,005-01,2025-02-08,BALDEIO FORWARDER,S,2025-01-10,Lucianópolis,SÃO PAULO,45.46
BRACELL SP,1106,ALVORADA VIII,010-01,2025-01-03,BALDEIO FORWARDER,S,2025-01-03,Itapetininga,SÃO PAULO,9.85
BRACELL SP,1106,ALVORADA VIII,002-01,2025-01-03,BALDEIO FORWARDER,S,2025-01-02,Itapetininga,SÃO PAULO,9.85
BRACELL SP,1106,ALVORADA VIII,001-01,2025-01-07,BALDEIO FORWARDER,S,2025-01-06,Itapetininga,SÃO PAULO,9.85
BRACELL SP,1106,ALVORADA VIII,009-01,2025-01-08,BALDEIO FORWARDER,S,2025-01-07,Itapetininga,SÃO PAULO,9.85
BRACELL SP,1106,ALVORADA VIII,007-01,2025-01-03,BALDEIO FORWARDER,S,2025-01-03,Itapetininga,SÃO PAULO,9.85
BRACELL SP,1106,ALVORADA VIII,008-01,2025-01-03,BALDEIO FORWARDER,S,2025-01-02,Itapetininga,SÃO PAULO,9.85
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,014-01,2025-03-07,BALDEIO FORWARDER,S,2025-03-03,Marília,SÃO PAULO,37.49
BRACELL SP,0351,SANTA MARIANA II,049-01,2025-05-07,BALDEIO FORWARDER,S,2025-05-04,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,021-01,2025-05-09,BALDEIO FORWARDER,S,2025-05-07,Marília,SÃO PAULO,11.71
BRACELL SP,0469,2T,004-01,2025-03-14,BALDEIO FORWARDER,S,2025-03-13,Avaré,SÃO PAULO,29.47
BRACELL SP,0537,TANGARÁ,019-01,2025-03-08,BALDEIO FORWARDER,S,2025-01-14,Agudos,SÃO PAULO,43.28
BRACELL MG,5009,SANTA IZA,091-01,2025-05-09,BALDEIO FORWARDER,S,2025-04-02,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0456,VENEZA,007-04,,BALDEIO FORWARDER,N,,Pompéia,SÃO PAULO,5.33
BRACELL SP,0665,SANTANA II - BAURU,002-02,,BALDEIO FORWARDER,N,,Bauru,SÃO PAULO,1.59
BRACELL SP,0456,VENEZA,007-02,,BALDEIO FORWARDER,N,,Pompéia,SÃO PAULO,5.33
BRACELL SP,0684,MONTE ALTO,008-01,2025-05-14,BALDEIO FORWARDER,S,2025-05-11,Guaimbê,SÃO PAULO,10.42
BRACELL SP,0354,CANDEIAS,012-01,2025-02-06,BALDEIO FORWARDER,S,2025-02-04,Lucianópolis,SÃO PAULO,14.4
BRACELL SP,0371,MANGA LARGA,019-01,2024-11-12,BALDEIO FORWARDER,S,2024-11-10,Getulina,SÃO PAULO,22.85
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,026-01,2024-08-02,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,023-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL MG,5020,SAN NELO III,002-01,,BALDEIO FORWARDER,N,,Araxá,MINAS GERAIS,0.13
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,036-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-29,Pirajuí,SÃO PAULO,0.1
BRACELL SP,2012,MARRUÁ,002-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,021-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-28,Pirajuí,SÃO PAULO,0.1
BRACELL MG,5020,SAN NELO III,001-01,,BALDEIO FORWARDER,N,,Araxá,MINAS GERAIS,0.13
BRACELL MG,5019,SAN NELO,038-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5010,NOVAES,005-01,2025-05-31,BALDEIO FORWARDER,S,2025-05-27,Uberlândia,MINAS GERAIS,13.29
BRACELL SP,0516,SANTA FELICIDADE,008-01,2025-02-09,BALDEIO FORWARDER,S,2025-02-06,Getulina,SÃO PAULO,34.87
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,038-01,2024-08-03,BALDEIO FORWARDER,S,2024-07-31,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,039-01,2024-08-03,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,009-01,2024-08-03,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL MG,5010,NOVAES,011-01,2025-06-09,BALDEIO FORWARDER,S,2025-06-03,Uberlândia,MINAS GERAIS,13.29
BRACELL SP,0516,SANTA FELICIDADE,007-01,2025-02-08,BALDEIO FORWARDER,S,2025-02-04,Getulina,SÃO PAULO,34.87
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,029-01,2024-07-30,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL BA OESTE,8110,ORION,011-01,2025-04-09,BALDEIO FORWARDER,S,2025-04-08,Araças,BAHIA,37.66
BRACELL SP,2012,MARRUÁ,007-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,2012,MARRUÁ,008-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,2012,MARRUÁ,005-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,0391,ESTÂNCIA ELIENE,001-01,2025-02-20,BALDEIO FORWARDER,S,2025-02-05,Getulina,SÃO PAULO,4.67
BRACELL SP,0391,ESTÂNCIA ELIENE,003-01,2025-02-07,BALDEIO FORWARDER,S,2025-02-05,Getulina,SÃO PAULO,4.67
BRACELL SP,0391,ESTÂNCIA ELIENE,002-01,2025-02-07,BALDEIO FORWARDER,S,2025-02-05,Getulina,SÃO PAULO,4.67
BRACELL SP,2012,MARRUÁ,004-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,2012,MARRUÁ,001-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,2012,MARRUÁ,003-01,,BALDEIO FORWARDER,N,,Agudos,SÃO PAULO,0.03
BRACELL SP,0256,SÃO FRANCISCO PACHECO,004-01,,BALDEIO FORWARDER,N,,Paulistânia,SÃO PAULO,4.5
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,018-01,2024-07-29,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0566,MORRO VERDE,303-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0566,MORRO VERDE,002-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,001-01,2024-08-05,BALDEIO FORWARDER,S,2024-08-03,Pirajuí,SÃO PAULO,0.1
BRACELL PR,1130,MASCHIETTO,016-01,,BALDEIO FORWARDER,N,,Sengés,PARANÁ,0.46
BRACELL SP,0405,NOSSA SENHORA DE FÁTIMA IV,002-01,2024-09-15,BALDEIO FORWARDER,S,2024-09-11,São Pedro,SÃO PAULO,10.04
BRACELL SP,0566,MORRO VERDE,306-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL MG,5009,SANTA IZA,079-01,2025-04-25,BALDEIO FORWARDER,S,2025-04-05,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0566,MORRO VERDE,302-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,019-01,2024-07-29,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL BA LESTE,8165,SERGIPE,011-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-06,Jandaíra,BAHIA,7.92
BRACELL BA LESTE,8165,SERGIPE,028-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-11,Jandaíra,BAHIA,7.92
BRACELL BA OESTE,8315,MATEIRO,003-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,5.82
BRACELL BA LESTE,8165,SERGIPE,017-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-07,Jandaíra,BAHIA,7.92
BRACELL SP,0369,COQUEIRO,010-01,2024-06-20,BALDEIO FORWARDER,S,2024-06-17,Álvaro de Carvalho,SÃO PAULO,0.05
BRACELL BA LESTE,8165,SERGIPE,013-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-06,Jandaíra,BAHIA,7.92
BRACELL SP,0566,MORRO VERDE,007-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL BA LESTE,8165,SERGIPE,008-01,2025-02-18,BALDEIO FORWARDER,S,2025-02-08,Jandaíra,BAHIA,7.92
BRACELL BA OESTE,8118,PIVOT,018-01,2025-06-09,BALDEIO FORWARDER,S,2025-06-05,Inhambupe,BAHIA,33.92
BRACELL MG,5019,SAN NELO,020-01,2025-05-08,BALDEIO FORWARDER,S,2025-05-03,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0469,2T,002-01,2025-02-15,BALDEIO FORWARDER,S,2025-02-09,Avaré,SÃO PAULO,29.47
BRACELL BA OESTE,8118,PIVOT,006-01,,BALDEIO FORWARDER,N,2025-06-07,Inhambupe,BAHIA,33.92
BRACELL SP,0057,CABREÚVA,015-01,,BALDEIO FORWARDER,N,2025-06-12,Agudos,SÃO PAULO,38.16
BRACELL BA LESTE,8165,SERGIPE,021-01,2025-03-17,BALDEIO FORWARDER,S,2025-03-17,Jandaíra,BAHIA,7.92
BRACELL SP,0566,MORRO VERDE,008-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL MG,5019,SAN NELO,021-01,2025-05-11,BALDEIO FORWARDER,S,2025-05-06,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5009,SANTA IZA,105-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-16,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0577,SÃO VICENTE DO POÇO DA PEDRA,003-01,,BALDEIO FORWARDER,N,,Fernão,SÃO PAULO,0.71
BRACELL SP,0057,CABREÚVA,032-01,2025-06-12,BALDEIO FORWARDER,S,2025-06-08,Agudos,SÃO PAULO,38.16
BRACELL BA OESTE,8128,RIO BRANCO,026-01,2025-03-13,BALDEIO FORWARDER,S,2025-03-07,Araças,BAHIA,36.48
BRACELL SP,0577,SÃO VICENTE DO POÇO DA PEDRA,004-01,,BALDEIO FORWARDER,N,,Fernão,SÃO PAULO,0.71
BRACELL BA OESTE,8034,CATUZINHO,002-01,2025-04-23,BALDEIO FORWARDER,S,2025-04-16,Aramari,BAHIA,15.19
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,073-01,2025-04-23,BALDEIO FORWARDER,S,2025-04-21,Aramari,BAHIA,29.11
BRACELL BA OESTE,8182,SUBAÚMA MIRIM,066-01,2025-04-20,BALDEIO FORWARDER,S,2025-04-19,Aramari,BAHIA,29.11
BRACELL SP,0422,EBENÉZIA,003-01,2025-01-16,BALDEIO FORWARDER,S,2025-01-12,Lins,SÃO PAULO,30.31
BRACELL SP,2005,LAGEADINHO II - BOREBI,006-01,,BALDEIO FORWARDER,N,,Borebi,SÃO PAULO,2.99
BRACELL BA OESTE,8128,RIO BRANCO,027-01,2025-03-12,BALDEIO FORWARDER,S,2025-03-07,Araças,BAHIA,36.48
BRACELL SP,0566,MORRO VERDE,011-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL MG,5009,SANTA IZA,078-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-03,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,003-01,2025-02-26,BALDEIO FORWARDER,S,2025-02-20,Marília,SÃO PAULO,37.49
BRACELL SP,2042,ILHA II - JULIO MESQUITA,004-01,,BALDEIO FORWARDER,N,,Júlio Mesquita,SÃO PAULO,0.25
BRACELL SP,0443,SANTA EMÍLIA II - GLEBA A,004-01,2025-02-28,BALDEIO FORWARDER,S,2025-01-25,Marília,SÃO PAULO,37.49
BRACELL SP,2042,ILHA II - JULIO MESQUITA,003-01,,BALDEIO FORWARDER,N,,Júlio Mesquita,SÃO PAULO,0.25
BRACELL SP,0566,MORRO VERDE,005-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0566,MORRO VERDE,009-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0427,SÃO CRISTÓVÃO II,001-01,,BALDEIO FORWARDER,N,,Marília,SÃO PAULO,1.75
BRACELL SP,0967,MARUQUE,028-01,,BALDEIO FORWARDER,N,2025-06-03,Itaberá,SÃO PAULO,1.55
BRACELL SP,0530,FORQUILHA III - PIRATININGA,014-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-05,Piratininga,SÃO PAULO,9.55
BRACELL BA OESTE,8019,BONFIM,009-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,34.68
BRACELL SP,0566,MORRO VERDE,003-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL BA OESTE,8118,PIVOT,008-01,2025-06-12,BALDEIO FORWARDER,S,2025-06-07,Inhambupe,BAHIA,33.92
BRACELL SP,0566,MORRO VERDE,006-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,1131,BRINCO DE OURO - M2A,029-01,,BALDEIO FORWARDER,N,,Ubirajara,SÃO PAULO,1.48
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,305-01,2024-08-05,BALDEIO FORWARDER,S,2024-08-03,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,304-01,2024-08-05,BALDEIO FORWARDER,S,2024-08-03,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,028-01,2024-07-30,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,329-01,2024-08-01,BALDEIO FORWARDER,S,2024-07-27,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0133,PARAÍSO II,005-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-02,Piratininga,SÃO PAULO,9.9
BRACELL SP,0014,TURVINHO II,014-01,2025-02-13,BALDEIO FORWARDER,S,2025-02-10,Borebi,SÃO PAULO,8.58
BRACELL BA OESTE,8027,CAJU,008-01,,BALDEIO FORWARDER,N,,Inhambupe,BAHIA,44.5
BRACELL SP,0566,MORRO VERDE,016-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0566,MORRO VERDE,010-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,005-01,2024-08-05,BALDEIO FORWARDER,S,2024-08-01,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0351,SANTA MARIANA II,042-01,2025-01-23,BALDEIO FORWARDER,S,2025-01-21,Marília,SÃO PAULO,11.71
BRACELL SP,0351,SANTA MARIANA II,050-01,2025-01-25,BALDEIO FORWARDER,S,2025-01-21,Marília,SÃO PAULO,11.71
BRACELL SP,0375,SÃO JOSÉ DA BELA VISTA,032-01,2024-08-01,BALDEIO FORWARDER,S,2024-07-29,Pirajuí,SÃO PAULO,0.1
BRACELL SP,0352,JAMAICA,019-01,2025-01-28,BALDEIO FORWARDER,S,2025-01-17,Lucianópolis,SÃO PAULO,2.71
BRACELL SP,0566,MORRO VERDE,004-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0566,MORRO VERDE,014-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL MG,5009,SANTA IZA,003-01,2025-02-15,BALDEIO FORWARDER,S,2025-02-14,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0325,SÃO DOMINGOS,037-01,2024-09-02,BALDEIO FORWARDER,S,2024-08-31,Presidente Alves,SÃO PAULO,9.52
BRACELL SP,0566,MORRO VERDE,001-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0319,SETE MARIAS,020-01,2024-07-07,BALDEIO FORWARDER,S,2024-07-06,Vera Cruz,SÃO PAULO,10.97
BRACELL GO,1086,QUEIXADA,007-01,2025-05-02,BALDEIO FORWARDER,S,2025-04-24,Itarumã,GOIÁS,0.94
BRACELL SP,0319,SETE MARIAS,005-01,2024-07-07,BALDEIO FORWARDER,S,2024-07-03,Vera Cruz,SÃO PAULO,10.97
BRACELL GO,1086,QUEIXADA,041-01,2025-05-02,BALDEIO FORWARDER,S,2025-05-02,Itarumã,GOIÁS,0.94
BRACELL MG,5009,SANTA IZA,056-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-20,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5019,SAN NELO,025-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5019,SAN NELO,028-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5019,SAN NELO,013-01,,BALDEIO FORWARDER,N,2025-06-07,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5019,SAN NELO,048-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL GO,1086,QUEIXADA,017-01,2025-05-21,BALDEIO FORWARDER,S,2025-05-19,Itarumã,GOIÁS,0.94
BRACELL MG,5019,SAN NELO,023-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0325,SÃO DOMINGOS,026-01,2024-09-08,BALDEIO FORWARDER,S,2024-09-06,Presidente Alves,SÃO PAULO,9.52
BRACELL SP,0566,MORRO VERDE,015-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL MG,5009,SANTA IZA,070-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-22,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0325,SÃO DOMINGOS,015-01,2024-09-12,BALDEIO FORWARDER,S,2024-09-10,Presidente Alves,SÃO PAULO,9.52
BRACELL MG,5009,SANTA IZA,009-01,2025-03-04,BALDEIO FORWARDER,S,2025-03-01,Veríssimo,MINAS GERAIS,72.84
BRACELL SP,0325,SÃO DOMINGOS,048-01,2024-09-04,BALDEIO FORWARDER,S,2024-09-02,Presidente Alves,SÃO PAULO,9.52
BRACELL SP,0325,SÃO DOMINGOS,047-01,2024-09-04,BALDEIO FORWARDER,S,2024-09-02,Presidente Alves,SÃO PAULO,9.52
BRACELL MG,5009,SANTA IZA,083-01,2025-03-24,BALDEIO FORWARDER,S,2025-03-22,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5014,NOVA ERA,006-01,2025-01-14,BALDEIO FORWARDER,S,2025-01-13,Buritizeiro,MINAS GERAIS,34.26
BRACELL MG,5014,NOVA ERA,008-01,2025-01-12,BALDEIO FORWARDER,S,2025-01-11,Buritizeiro,MINAS GERAIS,34.26
BRACELL MG,5014,NOVA ERA,007-01,2025-01-08,BALDEIO FORWARDER,S,2025-01-07,Buritizeiro,MINAS GERAIS,34.26
BRACELL MG,5009,SANTA IZA,076-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-08,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5009,SANTA IZA,084-01,2025-03-06,BALDEIO FORWARDER,S,2025-03-04,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5019,SAN NELO,024-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5019,SAN NELO,027-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL MG,5009,SANTA IZA,072-01,2025-04-24,BALDEIO FORWARDER,S,2025-04-17,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5019,SAN NELO,012-01,,BALDEIO FORWARDER,N,,Sacramento,MINAS GERAIS,18.76
BRACELL SP,0325,SÃO DOMINGOS,050-01,2024-09-04,BALDEIO FORWARDER,S,2024-09-02,Presidente Alves,SÃO PAULO,9.52
BRACELL MG,5009,SANTA IZA,007-01,2025-03-02,BALDEIO FORWARDER,S,2025-03-02,Veríssimo,MINAS GERAIS,72.84
BRACELL PR,1119,RODEIO,007-01,2025-04-08,BALDEIO FORWARDER,S,2024-12-12,Tomazina,PARANÁ,0.92
BRACELL PR,1119,RODEIO,009-01,2024-12-20,BALDEIO FORWARDER,S,2024-12-20,Tomazina,PARANÁ,0.92
BRACELL MG,5009,SANTA IZA,004-01,2025-02-20,BALDEIO FORWARDER,S,2025-02-19,Veríssimo,MINAS GERAIS,72.84
BRACELL MG,5014,NOVA ERA,005-01,2025-01-19,BALDEIO FORWARDER,S,2025-01-16,Buritizeiro,MINAS GERAIS,34.26
BRACELL MG,5014,NOVA ERA,009-01,2025-01-09,BALDEIO FORWARDER,S,2025-01-08,Buritizeiro,MINAS GERAIS,34.26
BRACELL PR,1119,RODEIO,006-01,2025-04-09,BALDEIO FORWARDER,S,2024-12-07,Tomazina,PARANÁ,0.92
BRACELL PR,1119,RODEIO,003-01,2025-02-26,BALDEIO FORWARDER,S,2025-02-25,Tomazina,PARANÁ,0.92
BRACELL SP,0566,MORRO VERDE,305-01,,BALDEIO FORWARDER,N,,Álvaro de Carvalho,SÃO PAULO,64.86
BRACELL SP,0325,SÃO DOMINGOS,031-01,2024-09-07,BALDEIO FORWARDER,S,2024-08-30,Presidente Alves,SÃO PAULO,9.52
